epoch,dice_coef_tf,learning_rate,loss,val_dice_coef_tf,val_loss
0,0.01118701882660389,2.9999999242136255e-05,3.7266507148742676,0.011106802150607109,3.614576816558838
1,0.01139038521796465,2.9999999242136255e-05,3.6409850120544434,0.011090048588812351,3.614525318145752
2,0.011243055574595928,2.9999999242136255e-05,3.617457628250122,0.01111358031630516,3.6086902618408203
3,0.011338211596012115,2.9999999242136255e-05,3.605870008468628,0.011142590083181858,3.59627366065979
4,0.011384469456970692,2.9999999242136255e-05,3.5977783203125,0.011181569658219814,3.5857772827148438
5,0.011195866391062737,2.9999999242136255e-05,3.592589855194092,0.011210700497031212,3.5790317058563232
6,0.01128642912954092,2.9999999242136255e-05,3.587557792663574,0.011232655495405197,3.574420928955078
7,0.011278004385530949,2.9999999242136255e-05,3.583040475845337,0.011264613829553127,3.5766069889068604
8,0.01130174845457077,2.9999999242136255e-05,3.578528642654419,0.011264247819781303,3.5662989616394043
9,0.011305191554129124,2.9999999242136255e-05,3.572277307510376,0.01128839235752821,3.5607595443725586
10,0.011396519839763641,2.9999999242136255e-05,3.5662264823913574,0.011308936402201653,3.5560240745544434
11,0.011390335857868195,2.9999999242136255e-05,3.560168981552124,0.01133568212389946,3.551753520965576
12,0.011695083230733871,2.9999999242136255e-05,3.5532031059265137,0.011395284906029701,3.542461633682251
13,0.011594688519835472,2.9999999242136255e-05,3.546762228012085,0.01147882454097271,3.5344886779785156
14,0.011599531397223473,2.9999999242136255e-05,3.5390169620513916,0.011497152037918568,3.5263867378234863
15,0.012142565101385117,2.9999999242136255e-05,3.529677391052246,0.011712116189301014,3.519378900527954
16,0.01180298812687397,2.9999999242136255e-05,3.5212771892547607,0.011884751729667187,3.5114450454711914
17,0.012181645259261131,2.9999999242136255e-05,3.511171817779541,0.011995231732726097,3.5020647048950195
18,0.012358489446341991,2.9999999242136255e-05,3.4999752044677734,0.012271118350327015,3.493471622467041
19,0.012200988829135895,2.9999999242136255e-05,3.4903783798217773,0.011776892468333244,3.472714900970459
20,0.012704960070550442,2.9999999242136255e-05,3.4772396087646484,0.01217622496187687,3.4618725776672363
21,0.01237050537019968,2.9999999242136255e-05,3.4670865535736084,0.012301690876483917,3.449017286300659
22,0.012651711702346802,2.9999999242136255e-05,3.453266143798828,0.012407006695866585,3.4380762577056885
23,0.012926947325468063,2.9999999242136255e-05,3.440725088119507,0.012570444494485855,3.427006483078003
24,0.012674511410295963,2.9999999242136255e-05,3.427635908126831,0.012488060630857944,3.410275936126709
25,0.01269517932087183,2.9999999242136255e-05,3.413510322570801,0.012368634343147278,3.3960866928100586
26,0.013241513632237911,2.9999999242136255e-05,3.3990767002105713,0.012773264199495316,3.3860950469970703
27,0.012950446456670761,2.9999999242136255e-05,3.3863472938537598,0.01256994903087616,3.3701531887054443
28,0.013354495167732239,2.9999999242136255e-05,3.3726980686187744,0.012974788434803486,3.3613734245300293
29,0.013492447324097157,2.9999999242136255e-05,3.3590750694274902,0.013329919427633286,3.3453617095947266
30,0.014134690165519714,2.9999999242136255e-05,3.3422257900238037,0.013121028430759907,3.325960159301758
31,0.014490801841020584,2.9999999242136255e-05,3.328275203704834,0.013674790970981121,3.3119988441467285
32,0.01510629989206791,2.9999999242136255e-05,3.315540313720703,0.01405931543558836,3.295602798461914
33,0.015709837898612022,2.9999999242136255e-05,3.299379587173462,0.014971277676522732,3.2848901748657227
34,0.017510805279016495,2.9999999242136255e-05,3.28271222114563,0.01587533764541149,3.268091917037964
35,0.01780111715197563,2.9999999242136255e-05,3.2656872272491455,0.016613425686955452,3.2526607513427734
36,0.018941396847367287,2.9999999242136255e-05,3.2485196590423584,0.016968976706266403,3.2299890518188477
37,0.019504966214299202,2.9999999242136255e-05,3.233443021774292,0.019153732806444168,3.2164831161499023
38,0.02023247443139553,2.9999999242136255e-05,3.2191858291625977,0.020022111013531685,3.1979129314422607
39,0.021304642781615257,2.9999999242136255e-05,3.2020490169525146,0.021348414942622185,3.1834261417388916
40,0.022213999181985855,2.9999999242136255e-05,3.18721342086792,0.022533975541591644,3.1654748916625977
41,0.02311081625521183,2.9999999242136255e-05,3.1702027320861816,0.022670291364192963,3.1517581939697266
42,0.023601669818162918,2.9999999242136255e-05,3.159125566482544,0.022809447720646858,3.1362500190734863
43,0.024850763380527496,2.9999999242136255e-05,3.1438281536102295,0.024923883378505707,3.1203818321228027
44,0.026210952550172806,2.9999999242136255e-05,3.1287357807159424,0.025717707350850105,3.105726718902588
45,0.02695705182850361,2.9999999242136255e-05,3.113607168197632,0.026432637125253677,3.0900049209594727
46,0.028596559539437294,2.9999999242136255e-05,3.099299430847168,0.02820238657295704,3.076765298843384
47,0.02967124991118908,2.9999999242136255e-05,3.084611415863037,0.030255617573857307,3.0592238903045654
48,0.031109854578971863,2.9999999242136255e-05,3.069786310195923,0.03227042406797409,3.043400287628174
49,0.0323384590446949,2.9999999242136255e-05,3.0564067363739014,0.033340610563755035,3.0322470664978027
