epoch,dice_coef_tf,learning_rate,loss,val_dice_coef_tf,val_loss
22,0.6537690758705139,9.999999747378752e-05,0.5585994720458984,0.6813202500343323,0.514646053314209
23,0.6832693815231323,9.999999747378752e-05,0.5112229585647583,0.7018592357635498,0.48172441124916077
24,0.7112821936607361,9.999999747378752e-05,0.4660661518573761,0.7296032309532166,0.4373093545436859
25,0.733564019203186,9.999999747378752e-05,0.43011173605918884,0.747631311416626,0.40828269720077515
26,0.7491751909255981,9.999999747378752e-05,0.40511149168014526,0.7368676066398621,0.4259369969367981
27,0.7628662586212158,9.999999747378752e-05,0.3830946385860443,0.7601234912872314,0.3884007930755615
28,0.7798622846603394,9.999999747378752e-05,0.3556442856788635,0.7498064041137695,0.4048144817352295
29,0.790626049041748,9.999999747378752e-05,0.33833593130111694,0.7649125456809998,0.3807382583618164
30,0.8054494261741638,9.999999747378752e-05,0.3143903613090515,0.761355996131897,0.3867156207561493
31,0.8100449442863464,9.999999747378752e-05,0.30706357955932617,0.753489077091217,0.3994695842266083
32,0.8185302019119263,9.999999747378752e-05,0.2933887243270874,0.7559646368026733,0.3956238627433777
33,0.8217957019805908,9.999999747378752e-05,0.2882637083530426,0.7522215247154236,0.40204620361328125
34,0.8316447138786316,9.999999747378752e-05,0.27238690853118896,0.7819333076477051,0.3538862466812134
35,0.8397700786590576,9.999999747378752e-05,0.2592986524105072,0.7722655534744263,0.36966705322265625
36,0.8450766801834106,9.999999747378752e-05,0.2507617473602295,0.784369945526123,0.350128710269928
37,0.8445116877555847,9.999999747378752e-05,0.25173941254615784,0.7843132019042969,0.35033029317855835
38,0.8548840284347534,9.999999747378752e-05,0.23506446182727814,0.7921861410140991,0.33758750557899475
39,0.8619112372398376,9.999999747378752e-05,0.22379305958747864,0.7847927212715149,0.34966376423835754
40,0.8619502782821655,9.999999747378752e-05,0.22363263368606567,0.7895359992980957,0.3419803977012634
41,0.8630416989326477,9.999999747378752e-05,0.22195623815059662,0.7927218079566956,0.337130606174469
42,0.8700893521308899,9.999999747378752e-05,0.2106262594461441,0.787699282169342,0.34528642892837524
43,0.8670480251312256,9.999999747378752e-05,0.21556277573108673,0.7927038073539734,0.3368578851222992
44,0.8765522241592407,9.999999747378752e-05,0.200267493724823,0.7972474098205566,0.3298046588897705
45,0.872409462928772,9.999999747378752e-05,0.20688624680042267,0.7867288589477539,0.34675896167755127
46,0.8718439936637878,9.999999747378752e-05,0.20789191126823425,0.7853034138679504,0.3494674563407898
47,0.8710355758666992,9.999999747378752e-05,0.2092767208814621,0.7868688702583313,0.3468533158302307
48,0.8747261762619019,9.999999747378752e-05,0.20330367982387543,0.7922716736793518,0.3382173776626587
49,0.8823676109313965,9.999999747378752e-05,0.19101157784461975,0.7985057234764099,0.32803136110305786
50,0.8808127045631409,9.999999747378752e-05,0.1934545487165451,0.7815149426460266,0.355739951133728
51,0.8804681897163391,9.999999747378752e-05,0.19416652619838715,0.789081335067749,0.3437386751174927
52,0.885007917881012,9.999999747378752e-05,0.18674258887767792,0.7974391579627991,0.3299487829208374
53,0.8872188329696655,9.999999747378752e-05,0.18330168724060059,0.8008438348770142,0.32447221875190735
54,0.887647807598114,9.999999747378752e-05,0.1825193166732788,0.8007785081863403,0.32466939091682434
55,0.8920530676841736,9.999999747378752e-05,0.1754353642463684,0.8024663329124451,0.3220507800579071
56,0.8913136124610901,9.999999747378752e-05,0.1767040193080902,0.7979425191879272,0.3293849229812622
57,0.892699658870697,9.999999747378752e-05,0.174429252743721,0.8046128153800964,0.3185364007949829
58,0.8929281830787659,9.999999747378752e-05,0.17412328720092773,0.8045468330383301,0.3187571167945862
59,0.898135781288147,9.999999747378752e-05,0.165626659989357,0.8056081533432007,0.3171173334121704
