epoch,dice_coef_tf,learning_rate,loss,val_dice_coef_tf,val_loss
38,0.7811135649681091,9.999999747378752e-05,0.35459280014038086,0.7748547792434692,0.36538025736808777
39,0.7942646741867065,9.999999747378752e-05,0.33347514271736145,0.7834566235542297,0.3512381911277771
40,0.8014623522758484,9.999999747378752e-05,0.3216610252857208,0.7754309773445129,0.3650566637516022
41,0.8013472557067871,9.999999747378752e-05,0.3218744695186615,0.783025860786438,0.35228431224823
42,0.8077967762947083,9.999999747378752e-05,0.3114643096923828,0.7965660691261292,0.33012574911117554
43,0.8178583979606628,9.999999747378752e-05,0.2952820062637329,0.7979668378829956,0.3279682993888855
44,0.8221929669380188,9.999999747378752e-05,0.2881876230239868,0.8042360544204712,0.3177729845046997
45,0.8220496773719788,9.999999747378752e-05,0.2883152961730957,0.8104031682014465,0.30794990062713623
46,0.8386199474334717,9.999999747378752e-05,0.2617282271385193,0.8105798959732056,0.3075129985809326
47,0.8398972153663635,9.999999747378752e-05,0.25969651341438293,0.8104180693626404,0.3079884946346283
48,0.8403083682060242,9.999999747378752e-05,0.259088397026062,0.8137784600257874,0.30240398645401
49,0.846671998500824,9.999999747378752e-05,0.24883060157299042,0.8140815496444702,0.3024711012840271
50,0.8497238755226135,9.999999747378752e-05,0.24381840229034424,0.8243563175201416,0.2856367230415344
51,0.8519595265388489,9.999999747378752e-05,0.24027010798454285,0.8168065547943115,0.29785460233688354
52,0.859978199005127,9.999999747378752e-05,0.22730080783367157,0.8318855166435242,0.2734375596046448
53,0.8614789843559265,9.999999747378752e-05,0.22496186196804047,0.824923038482666,0.28462958335876465
54,0.8597424626350403,9.999999747378752e-05,0.22768424451351166,0.8287984132766724,0.2785457968711853
55,0.8673315048217773,9.999999747378752e-05,0.21544888615608215,0.8343498110771179,0.26960664987564087
56,0.8726964592933655,9.999999747378752e-05,0.20684553682804108,0.8294893503189087,0.27737492322921753
57,0.8720738887786865,9.999999747378752e-05,0.20786511898040771,0.8350933790206909,0.26846909523010254
58,0.8737090229988098,9.999999747378752e-05,0.20541690289974213,0.8403419256210327,0.25982797145843506
59,0.878375768661499,9.999999747378752e-05,0.19767138361930847,0.8310369849205017,0.2750801742076874
